depolarization_index_1issue_change,affect_index_change,issue_index_global_change,other_party_change,social_distance_change,outgroup_stereotype_change,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,faminc_val,republican,faminc_notsay,fully_compliant,treatment_assigned,displayCondition,chatID_full,fully_compliant_CORRECT,fully_compliant_INCORRECT,fully_compliant_NONE,treatment_assigned_CORRECT,treatment_assigned_INCORRECT,treatment_assigned_NONE
-0.292890504,-0.179814815,0.14,0.005,0.433333333,0.111111111,2,60,1,1,1,2.5,3,4,4,4,4,0,30,0,4,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,NONE,Jdxx76VTI1PpWFXDFueg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.610302073,0.092962963,-0.01,0.14,0.083333333,-0.222222222,1,64,1,1,3,3.5,2.5,3,4.5,3,4,0,10,0,6,FALSE,FALSE,TRUE,0.084173221,1,FALSE,0,1,CORRECT,11aEAovsgS2D31kh6USz,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.371902826,-0.090555556,0.04,-0.055,0.133333333,0.083333333,2,61,1,1,3,5,2.5,1.5,2.5,1.5,4,1,25,1,1,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,8QuKbK12LDiPzAd7jIAW,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-1.400425292,-0.107037037,-0.083333333,-0.06,0.15,0.111111111,1,63,1,1,3,2.5,3,2.5,3.5,2,4,1,10,1,1,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,E2A5sj694YBNSzupt7Y5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.49178359,-0.066851852,0,0.005,0.066666667,0.138888889,1,47,1,1,3,5.5,6,1,1.5,2,4,1,NA,0,7,FALSE,FALSE,FALSE,5.130401072,1,FALSE,0,1,NONE,BRDfLpiIF1I6CRNW11zJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1.837717626,0.196481481,0.053333333,0.095,-0.133333333,-0.361111111,1,74,0,1,3,5.5,2,2.5,3,3,4,1,43,1,2,FALSE,FALSE,TRUE,0.084173221,0,FALSE,0,0,ROBUST,ROBUST_2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.303703312,0.117222222,0.06,0.285,-0.066666667,0,2,40,0,0,1,4,4,4,4,4,3,1,50,1,2,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,1,CORRECT,0YW0JjGJ15EZYcCFncBr,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2.108811627,0.32,-0.033333333,0.96,0,0,1,27,0,1,1,4,4,4,4,4,4,1,NA,0,7,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,0,0,ROBUST,ROBUST_2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-1.156576919,-0.020555556,-0.136666667,-0.345,-0.2,-0.083333333,1,69,1,0,3,2,3.5,1.5,3,2,4,0,15,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,E592B8sE8DITaLPIJ7QT,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.602128384,0.011851852,0.07,-0.02,0,-0.055555556,2,48,0,1,2,4,4,3.5,4,4,3,0,15,0,4,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,CORRECT,0l76rjT7qY3s2oxP5b3T,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.961685234,-0.183333333,-0.083333333,-0.05,0.333333333,0.166666667,2,64,0,1,1,2.5,1.5,3,5.5,3.5,4,0,30,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,1,1,INCORRECT,C74oXF01ZkixJuHeS6hQ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.316049288,-0.046296296,0.003333333,0,0,0.138888889,1,27,1,1,2,3.5,3.5,2.5,1.5,2,4,0,75,1,3,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,0,1,NONE,B04xf91xg1FsI8rU0nxu,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.288803659,0.085925926,-0.046666667,0.03,-0.283333333,0.055555556,1,51,0,1,3,2,3.5,3,2.5,2.5,4,1,50,0,5,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,Fn0JLjCTsTlPLd3v5cib,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.693401239,0.137592593,-0.043333333,0.385,-5.55E-17,-0.027777778,2,66,1,1,3,4,2,4,1.5,3,4,1,20,1,2,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,0,0,ROBUST,ROBUST_2034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2.347210874,0.212407407,0.106666667,0.265,-0.066666667,-0.305555556,2,43,1,1,2,6,2,4.5,2,4,3,1,40,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,GmzLOYumEeRoIXVbPNV7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.276543127,0.050925926,-0.013333333,0.025,-0.433333333,0.305555556,2,60,0,1,2,1,1.5,1.5,3,4,4,1,20,0,4,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,2XVB9Gwj7Tn6imtuhHKd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.280629971,-0.088148148,0.05,-0.02,0.05,0.194444444,2,58,0,1,2,5,2.5,1,2.5,2.5,4,1,50,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,INCORRECT,33J8tv0HA89hu4oXi6pw,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1.254661181,0.035,0.135555556,-0.145,-0.166666667,-0.083333333,2,44,1,0,2,2,1,2,6,3,3,1,5,1,2,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,JcAj0j2zQL4wpf4ichSR,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.160749207,0.055185185,-0.033333333,-0.04,-0.15,-0.055555556,2,53,0,1,3,5.5,1.5,3,1.5,4,4,1,40,0,7,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,E1K5VaklUmgdHbRpOoow,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.685227551,0.046851852,-0.14,0.085,0,-0.055555556,1,54,0,1,3,6,2,2,1.5,3,4,1,10,0,6,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,NONE,J7gg2GqD707tigLt52D1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.337760347,0.098518519,0.083333333,0.39,0.066666667,0.027777778,1,53,0,1,1,4,4,4,4,4,2,0,20,0,4,FALSE,FALSE,TRUE,-0.852976171,1,FALSE,1,1,NONE,IZukCgGgVg47Q5B1CAp9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.766964435,-0.084259259,-0.02,-0.075,0.066666667,0.111111111,1,75,1,1,3,4,1.5,2,1.5,2.5,4,1,40,1,3,FALSE,FALSE,TRUE,0.588796006,0,FALSE,0,0,ROBUST,ROBUST_2048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.140314986,0.100925926,-0.12,0.125,-0.233333333,0.055555556,1,52,0,1,3,5,4.5,3.5,5.5,4.5,4,0,NA,0,7,TRUE,FALSE,FALSE,-0.204182657,1,FALSE,0,1,NONE,IzObiUraacOfREPeEI3s,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.159386925,0.021666667,0,0.065,0,1.11E-16,1,23,0,0,1,7,4,4.5,4,3,3,0,20,0,6,FALSE,FALSE,TRUE,0.300440129,1,FALSE,1,1,NONE,9WGDyc6Ko9XIFOd6AOQ1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.599403822,0.121481481,-0.04,0.17,0,-0.194444444,1,60,0,0,1,6,1.5,1.5,1.5,2,4,1,2,0,6,FALSE,FALSE,TRUE,1.525952607,1,FALSE,1,1,CORRECT,Fj0art1OiNZNpfuhdkvX,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.369178263,0.186851852,-0.136666667,0.355,-0.4,0.194444444,1,53,0,0,0,4,2,4,1.5,5.5,3,0,40,0,5,FALSE,FALSE,TRUE,-0.852976171,1,FALSE,0,0,ROBUST,ROBUST_2059,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-1.038058436,-0.161111111,0.02,-0.15,0.25,0.083333333,1,34,1,1,1,2,3.5,2.5,4,5,3,1,50,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,0p6VUKNY2zN4wFHOiRrJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.301064192,-0.024259259,-0.016666667,0.005,0.133333333,-0.055555556,2,60,1,1,2,3.5,2.5,3.5,3,1,4,1,10,1,1,FALSE,TRUE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,MMmtJryQaUxCjdCdSIgH,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.008173688,0.021111111,-0.02,0.13,0.066666667,0,1,32,0,1,3,3.5,4.5,3.5,4.5,3,3,0,50,0,4,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,CORRECT,1yfitZCC4B6gQpl03bgA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.82962938,-0.009444444,0.122222222,0.055,0.083333333,0,1,64,0,1,3,5,3.5,3,1.5,3.5,4,0,20,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,1AZlIQhibaqZlpG6Pgap,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.525840625,-0.051851852,0.123333333,0,0.266666667,-0.111111111,1,65,0,1,1,4.5,1.5,2.5,4,3,2,1,NA,0,4,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,1,1,INCORRECT,1dDsB4zBkgo2LgBjtBux,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.194806242,0.046481481,-0.02,-0.005,-0.033333333,-0.111111111,1,56,0,1,3,6,1.5,1,1.5,2.5,4,1,10,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,0,1,NONE,JUFKbk1GTHZdlUMPu8ao,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.363729137,-0.021666667,0.071111111,-0.115,-0.05,0,1,53,0,1,3,5.5,4.5,2,2,4.5,3,0,50,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,CORRECT,YFslDFE9WsXQ4CvMZS5x,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.640272264,-0.037037037,-0.05,0,0,0.111111111,2,44,0,1,3,3,1.5,1.5,5,4,4,0,45,1,3,TRUE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,7eAMYLJH6J7Y1U2QOmUn,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.506768686,-0.068888889,0,0.01,0.216666667,0,1,58,0,1,3,4.5,4.5,1,1,1.5,4,1,20,0,6,TRUE,FALSE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,6S1AOSLtGN3MDfIvTg01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.975393492,0.075925926,0.056666667,-0.1,-0.133333333,-0.194444444,1,58,0,1,3,6,3.5,4.5,1.5,1.5,4,0,50,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,3DBPy0sUhH61KbFq71Lc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.534014314,0.045925926,0.026666667,0.21,0.1,-0.027777778,1,35,0,1,1,4,4,3,4,3.5,2,1,95,0,4,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,0,1,INCORRECT,1rfgdLDmBMlSyE5MQgAl,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.434567771,-0.055740741,-0.003333333,-0.045,0.066666667,0.055555556,1,50,0,1,2,4,1.5,1,1,1,4,1,20,0,7,FALSE,FALSE,FALSE,0.084173221,1,FALSE,1,1,CORRECT,JCeXp8QOSfU1rY5bTq8A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.712387736,0.016111111,0.216666667,-0.035,-0.166666667,0.083333333,1,57,0,1,2,4,3,2,3,2.5,4,1,5,0,6,FALSE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,CORRECT,0Ks9p70JccKxCt54pprS,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
3.070582304,0.284074074,0.133333333,0.33,-0.3,-0.222222222,1,49,0,1,3,4,2,2,3,3.5,4,0,10,0,5,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,1,INCORRECT,7ymP7pL4QH5YElUAM1B6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-1.177011141,-0.053333333,-0.106666667,-0.16,0,0,1,48,0,1,0,6.5,1,1,4,4,3,1,10,0,6,FALSE,TRUE,FALSE,-0.852976171,1,FALSE,1,1,CORRECT,5nF3VrSoec28aCoksAXP,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.717922305,9.26E-04,0.096666667,-0.175,-0.15,-0.027777778,1,59,0,1,3,4.5,4,3,3,3.5,4,0,10,0,6,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,NONE,0p6VUKNY2zN4wFHOiRrJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.002724563,-3.70E-04,0,0.01,-0.016666667,0.027777778,1,79,1,1,2,5.5,3.5,3,2.5,4.5,4,1,0,1,1,FALSE,FALSE,TRUE,1.525952607,0,FALSE,1,1,INCORRECT,EckbLm54fgQNOV1dvgYY,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.237036966,-0.105555556,0.073333333,0.05,0.283333333,0.083333333,2,36,0,0,1,5.5,2,2,2,3,2,0,30,0,5,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,NONE,0xf2lLlCJeRGH6L5vk3w,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.855427284,0.126111111,NA,-0.055,-0.1,-0.333333333,1,31,1,1,3,NA,NA,NA,NA,NA,3,0,10,1,1,FALSE,FALSE,TRUE,2.2468423,0,FALSE,1,1,CORRECT,Amrhwl0KRZ8ZZ81VJnKC,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.441379178,-0.063333333,0.123333333,0.21,-0.016666667,0.416666667,1,37,0,1,1,4.5,4,1,6,3,3,1,20,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,274IZoFxmcq1oZ41FaJL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.581694163,-0.185740741,0.106666667,-0.335,0.166666667,0.055555556,1,80,0,1,1,6.5,4,1,5,4,2,1,10,0,4,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,6RY2QjFFJEg6q3hEw5G6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.972668929,-0.002222222,-0.13,-0.09,-0.083333333,0,2,54,0,1,3,3,1,3,3,1,4,1,45,1,2,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,1,INCORRECT,ZBWZGXeWd28VZ2SVZuoL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.777862687,-0.035740741,-0.07,-0.035,0.1,-0.027777778,2,46,1,1,3,3.5,3,1,2,2.5,4,1,15,1,1,FALSE,FALSE,TRUE,0.588796006,0,FALSE,0,1,NONE,IIeNxoUeZLQviJjz4J2f,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.047679849,-0.046851852,0.053333333,-0.035,0.133333333,-0.027777778,2,39,0,1,2,3,3,4,4,1,4,1,25,1,2,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,1,1,NONE,2ZxwhPwb2kA72Fd4yDgx,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
1.004001401,0.079814815,0.056666667,0.145,-0.066666667,-0.027777778,2,29,1,1,0,4,4,4,3.5,4,3,1,10,1,3,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,Io89NSGnRrSeqGQlml2P,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.351468604,-0.048888889,0.096666667,-0.03,-0.133333333,0.25,2,40,1,1,1,7,1,4,4.5,1,4,1,5,1,1,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,1,CORRECT,JQEwO0g8IVd6foRPKjya,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.006811407,0.019074074,-0.02,-0.015,0.066666667,-0.138888889,1,29,1,1,2,7,3.5,2,5,4,3,1,20,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,INCORRECT,IWWJYWFV8g8lLFQvLRpI,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-1.149765512,-0.062962963,-0.093333333,0,0.216666667,-0.027777778,2,62,1,1,3,3,2,1.5,2,2,4,0,15,0,5,FALSE,FALSE,TRUE,-0.204182657,1,FALSE,1,1,INCORRECT,I6Q7Q6hZO59n8lGJ9f9g,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.369178263,-0.010185185,-0.04,0.025,0.083333333,-0.027777778,2,60,0,1,3,1.5,1.5,1,2,2,3,0,40,1,4,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,NONE,6AR1bvdnO58F2uwMW3Rf,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-1.593869253,-0.016666667,-0.2,-0.05,0,0,1,47,0,1,2,1,4,1,4,4,4,1,35,1,7,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,IjLwcgrvylTyyifU8T2x,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.310600162,-0.042222222,0,-0.06,0.066666667,0,2,26,1,1,3,3,4.5,1,4,1,4,1,30,1,1,FALSE,TRUE,FALSE,0.084173221,0,FALSE,0,1,INCORRECT,AqodRf1cIoWnwTrxYFSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.652532797,0.08537037,0.003333333,-0.055,-0.2,-0.111111111,2,72,1,1,1,1.5,3,4.5,3.5,3,4,1,20,1,4,TRUE,FALSE,FALSE,-0.348360595,0,FALSE,0,1,CORRECT,0m5NfN3WlgdlhjGW5CDW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.801021471,0.075555556,0.033333333,0.01,-0.216666667,0,2,65,0,1,2,4.5,1,1,1,2,4,1,40,1,1,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,NONE,Jdxx76VTI1PpWFXDFueg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
0.766964435,0.020925926,0.083333333,0.185,0.066666667,0.055555556,2,37,1,0,2,4.5,1,1,2,4,4,0,25,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,CORRECT,JCeXp8QOSfU1rY5bTq8A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.972668929,0.098888889,0.033333333,0.03,-0.1,-0.166666667,2,53,0,1,3,2,1,2,2,1.5,3,0,50,0,5,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,INCORRECT,8hz6OBJ37PMhusjYYtIe,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.434567771,-0.054259259,0.113333333,-0.135,0,0.027777778,2,57,0,1,1,2,4,4,6.5,2,4,0,70,0,4,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,INCORRECT,A5aGiu1QXkZHlHCFFcHD,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-1.213792739,-0.051666667,-0.113333333,-0.155,0,0,2,59,1,1,3,5.5,1,1,1,2.5,4,0,NA,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,0,1,INCORRECT,9fcQpwJ8FEHD01xpaSOQ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.400510735,-0.034444444,-0.02,-0.02,0.083333333,1.11E-16,2,28,1,1,3,7,3.5,5,2.5,3.5,4,0,NA,1,2,FALSE,TRUE,FALSE,0.949240852,0,FALSE,0,0,CONTROL,CONTROL_2125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.795572345,-0.091481481,-0.016666667,-0.03,0.133333333,0.111111111,1,54,0,1,2,4,3.5,1.5,1,2,4,1,2,0,7,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,CORRECT,2Jr3furG9GFfBacl2XvK,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.664793329,0.023703704,0.066666667,-0.09,-0.133333333,-0.027777778,1,62,0,1,2,3,1.5,2,1.5,1.5,4,1,15,0,6,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,NONE,94EFnvh4GTQjsgeXRvvw,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.98356718,-0.28037037,0.146666667,-0.23,0.666666667,-0.055555556,2,45,1,0,1,6,3,1,7,1,3,0,50,1,4,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,J3owhD0cGZcwe1pk3nI8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.807832878,-0.126481481,0.016666667,-0.01,0.258333333,0.111111111,2,72,1,0,3,1.5,3,2,6.5,2.5,4,1,0,1,3,FALSE,FALSE,TRUE,0.300440129,0,FALSE,0,0,ROBUST,ROBUST_2129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.189357116,0.043518519,-0.017777778,-0.125,-0.283333333,0.027777778,2,65,0,1,2,1,1,1,1,1.5,4,1,30,1,2,FALSE,TRUE,FALSE,0.084173221,0,FALSE,0,1,CORRECT,UdOCxPpB2WjUb84qDxcI,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.055768095,-0.076851852,-0.066666667,-0.025,0.233333333,-0.027777778,2,64,0,1,2,6,2.5,3,4.5,2.5,4,1,5,1,3,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,0,0,ROBUST,ROBUST_2133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.685227551,0.053148148,0.04,-0.035,0,-0.194444444,1,38,1,1,3,6,1.5,1.5,2,4,4,1,NA,0,6,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,INCORRECT,3gfstr4qTklZv40mvd9z,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.013622814,0.062222222,-0.06037037,0.02,-0.166666667,0,2,50,1,1,2,2.5,1,1,3,2,4,0,70,0,4,TRUE,FALSE,FALSE,2.2468423,1,FALSE,0,0,CONTROL,CONTROL_2139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.081736885,0.054444444,-0.043333333,0.08,0,-0.083333333,1,56,0,1,2,5,2,2,3,3.5,3,1,50,1,2,FALSE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,CORRECT,Ibu8eYlhKH40Ud0EsQ3Y,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.382801077,0.031296296,-0.083333333,0.205,0,0.111111111,1,53,0,1,3,1,3.5,2,1.5,2,4,1,50,0,4,TRUE,FALSE,FALSE,1.525952607,1,FALSE,0,0,ROBUST,ROBUST_2149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.069390909,0.112037037,0.033333333,0.025,-0.2,-0.111111111,1,71,1,0,2,4.5,3,2,3.5,4,3,1,NA,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,djgjgpLQHX0U1yAaBkpn,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0.159386925,0.001666667,0.02,0.005,0,0,1,40,1,1,3,4,2.5,1,2.5,1,4,0,30,1,1,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,2CcYcGzoWUXPIjjcov2o,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-0.318773851,-0.073333333,0.03,0.08,0.216666667,0.083333333,1,42,1,0,1,3,2.5,2.5,4,3,3,0,75,0,6,FALSE,FALSE,TRUE,-0.636716472,1,FALSE,1,1,CORRECT,8lkb7V3AOfq6HgC2TH5x,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1.839079907,0.2,0.05,0.15,-0.366666667,-0.083333333,2,30,0,1,3,3.5,2.5,2,6,2,3,1,50,1,4,TRUE,FALSE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,3EnBdfWRhNXvS7TjbpfS,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.46317568,0.062962963,0,0,-0.133333333,-0.055555556,1,37,0,1,3,3,3.5,1,2,1.5,4,0,10,0,4,FALSE,FALSE,FALSE,1.525952607,1,FALSE,0,0,ROBUST,ROBUST_2157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.23158784,-0.025185185,0.056666667,-0.02,0,0.055555556,1,65,1,1,3,5.5,4,1,3.5,5.5,4,0,50,1,4,FALSE,FALSE,FALSE,0.588796006,0,FALSE,1,1,CORRECT,2YEGhzbgg1tOvhxffUHF,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.870497823,0.085,0.033333333,0.005,-0.166666667,-0.083333333,2,48,0,1,1,4,1.5,3,2,2.5,4,1,15,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,INCORRECT,brQzbVxZlKrn9fC3pKfX,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
0.423669519,0.057592593,0,-0.005,-0.15,-0.027777778,1,41,1,1,3,4.5,3.5,4,4,3,4,0,50,1,1,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,5CXPF3BIFakKeoY4Rhn0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-0.516304655,-0.040185185,-0.03,-0.065,0,0.055555556,1,69,1,1,3,4.5,4,4,6,2,4,1,10,1,4,FALSE,FALSE,FALSE,-0.060004718,0,FALSE,0,1,CORRECT,4B0XeeUlMjR2hzu1Wo9u,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.691953515,0.083333333,0.146666667,-0.05,-0.216666667,-0.083333333,2,70,0,1,2,3,2.5,1,1.5,2,4,0,30,0,6,FALSE,FALSE,TRUE,-0.204182657,1,FALSE,1,1,INCORRECT,7iCxu1lxyfi2lAMgVPQb,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-4.29118645,-0.291666667,NA,NA,0.5,0.083333333,2,34,1,1,1,NA,NA,NA,NA,NA,2,0,1,1,3,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,CORRECT,6RY2QjFFJEg6q3hEw5G6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.728820556,-0.004259259,0.103333333,0.015,0,0.027777778,2,62,1,1,2,3.5,2,1.5,3.5,2.5,3,0,20,0,5,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,1,CORRECT,4bodfaiCBQ49MiExy3ui,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.760153028,0.103333333,0,0.01,-0.3,0,1,20,0,1,1,4.5,4.5,3.5,4,4.5,1,1,50,0,5,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,0,1,INCORRECT,2Wx5sAqHQY1uEcoogM8q,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.151213237,-0.020555556,0,0.005,0.066666667,0,2,64,0,1,3,2,1.5,2,3.5,2,4,1,10,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,INCORRECT,6S1AOSLtGN3MDfIvTg01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
